,Comment,URL,Recommendations,Locations,EditorPick,userID,date
1470,"Why is it always in these pages ONLY the bankers who caused the financial crisis? What about the Fed whose loose money and extended low interest rates made the whole thing possible? What about the homeowners who demonstrated incredibly irresponsible behavior in buying homes way beyond what they could afford? What about the Bush administration (and Clinton before) that clamored for the ""right"" for everyone to be a homeowner? ",,1,"Chicago, IL",False,38458627,1422566744
1471,Inversions are serving our country?  ,,6,Houston,False,68065521,1422582409
1472,"“Is financial competence now a complete disqualifier for public service?”<br/><br/>Financial competence? Wall Street crashed the economy, ruined the lives of millions of people, and had to be bailed out by taxpayers. How much financial competence did that take?<br/><br/> If by ""financial competence"" Mr Cox means the ability to legally rip off working people and stash the proceeds in tax-free offshore bank accounts, which is what most people on Wall Street seem to be engaged in these days, then, yes, Mr Cox. <br/><br/>Stealing from the public should be a complete disqualifier for public service. ",,9,Indiana,False,56769573,1422573313
1473,"""It also tended to paint everyone on Wall Street with the same broad brush of nefarious behavior.""<br/><br/>Much the same way all of us with an underwater mortgage were painted as an irresponsible borrowers who bought too much house (never mind how even modest mortgages got to be under water).<br/><br/>The big difference here is that all the 'nefarious' bankers got bailed out and are back to business as usual, while all the 'irresponsible' homeowners got kicked out of their homes and lectured about moral hazard. It's about time that a banker knows the sting of injustice.<br/><br/>And Mr. Diamond is right that the anger will take a generation to dissipate, b/c I'll have the rest of my life in rental units to contemplate how Wall Street completely shafted Main Street, but still got them to pick up the tab. ",,9,"Seattle, WA",False,37902327,1422573169
1474,"This is one of three anti-Warren articles to appear in the New York Times in the last two days.  Their former darling is now being excoriated for doing what she's always done:  lying, slandering and issuing polemics.<br/><br/>Could it be that she's starting to scare life-long Democrat editors with her threat to run against Hilary next year?<br/><br/>Just saying...",,2,West Coast,False,25727394,1422573031
1475,"Cohan's effete petulance reminds me of President Snow in the Mockingjay trilogy. Obviously, he has not tried to refinance a mortgage or purchase a home lately (without help from his good buddies) or seen his retirement investments sucked up and blown away like dead leaves. There's been no repentence on Wall Street or prosecution. ISIS should start looking for kidnap victims on Wall Street-- plenty of rich targets, and the rest of the country doesn't care if they live or die.   ",,3,montgomery al,False,6958030,1422571943
1476,"It's safe to say that anyone paying attention in 2008 figured out Wallstreet's thinly veiled con. So yes, as a small business owner there is certainly anger that these parasites were not thrown in the blender with the rest of America's enemies. As it goes with Weiss, he may be sincere but more than likely he will be a Rubinite and will take the revolving door back out once he has made his play.  ",,1,Ft. Worth,False,65246898,1422570242
1477,"""“I am fortunate to have a chance to serve my country"" and then go back to an even higher paid job on Wall Street as I will have made the connections and identified the lobbying points that will serve my future employer well.<br/><br/>If you really want to serve your country...Join the military....",,3,NY,False,73664,1422569335
1478,Is it me or do every one of these bankers ()including Weiss) look like the cover of a Ralph Lauren catalog?,,2,"Dallas, TX",False,21066648,1422589544
1479,"Is Cohan posting this opinion in the NYT like a helicopter Mom trying to protect her kid?<br/><br/>The thing I found interesting is not what Cohan said, it is what he did NOT say. Something like:<br/><br/>Sorry, we screwed up really badly and a lot of people got hurt unnecessarily. We will spend the rest of our lives trying to be upstanding and deserving citizens. We will try to repeat the same schemes in another guise (for example, securitization of sub-prime auto title loans).<br/><br/>The absence of an aopolgy says a lot about the type of individuals we are dealing with. In their minds, it is impossible for them to be wrong. It is impossible for them to be guilty. These are traits of megalomaniacs.",,4,"Dallas, TX",False,21066648,1422588920
1480,"What pray tell is, ""a progressive thinker?"" Just wondering. Does Mr. Weiss support tighter regulation of the Banks, a more progressive tax structure, laws against asset stripping, more public sector investment, or does he simply want markets to be more accountable, to clean up some of the mess they make before they move on?<br/><br/>Mr. Cohan doesn't specify nor does he elaborate, he simply tells us Mr. Weiss is a public spirited good guy. I'm sure I speak for most Americans when I say, that's good enough for me.",,1,"Richmond, Ca",False,1962302,1422585797
1481,"Was this editorial meant for WSJ?  Thin on what Senator Warren actually had to say about this issue and even thinner on the progressive credentials of Mr Weiss. He was brilliant at getting practically the same job anyway.<br/>We might have slightly less anger towards Wall St if not for Jamie Dimon's whipping votes to get CRomnibus passed in Congress, loosening the way yet again for bankers to make dicey investments with taxpayer backstop.<br/>Outrage? You have no idea what most of the country thinks of you all. Crooks.",,0,"Playa del Rey, CA",False,55293238,1422603371
1482,"Enough of this pity party. Mr. Cowen commits the inverse of the same error he accuses Sen. Warren of, when he equates (with a ""broad brush,"" of course) Wall Street experience with competence for this job. As he should know, many Wall Street roles have nothing to do with rule writing and overseeing domestic bond issuance. You would not want a derivative salesman, computer code writer, oil trader, or telecoms analyst for this position. Mr. Weiss was an M&amp;A adviser, dealing in synergies, tax arbitrage, valuation models, and corporate restructurings. These have NOTHING to do with the duties of the position he was nominated for--as Sen. Warren and her supporters very clearly explained, and as Mr. Cowen surely knows. ",,3,"Troy, NY",False,63670463,1422594980
